,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error
1131,401012757,2018,5,regular,2018-09-30,California,Pac-12,24,Oregon,Pac-12,42,Oregon -1.5,1.5,18,-16.5,-1.5,-18,16.5,Oregon,16.5
1179,401020689,2018,5,regular,2018-09-30,Fresno State,Mountain West,49,Toledo,Mid-American,27,Fresno State -10,-10.0,-22,12.0,10.0,22,-12.0,Fresno State,12.0
1187,401013138,2018,6,regular,2018-10-05,Louisville,ACC,31,Georgia Tech,ACC,66,Georgia Tech -5.5,5.5,35,-29.5,-5.5,-35,29.5,Georgia Tech,29.5
1191,401015010,2018,6,regular,2018-10-05,Marshall,Conference USA,24,Middle Tennessee,Conference USA,34,Marshall -3,-3.0,10,-13.0,3.0,-10,13.0,Middle Tennessee,13.0
1183,401019499,2018,6,regular,2018-10-05,Houston,American Athletic,41,Tulsa,American Athletic,26,Houston -18,-18.0,-15,-3.0,18.0,15,3.0,Tulsa,3.0
2569,401012300,2018,6,regular,2018-10-06,Arkansas,SEC,31,Alabama,SEC,65,Alabama -35,35.0,34,1.0,-35.0,-34,-1.0,Arkansas,1.0
2632,401012301,2018,6,regular,2018-10-06,Florida,SEC,27,LSU,SEC,19,LSU -1,1.0,-8,9.0,-1.0,8,-9.0,Florida,9.0
1199,401012302,2018,6,regular,2018-10-06,Georgia,SEC,41,Vanderbilt,SEC,13,Georgia -26.5,-26.5,-28,1.5,26.5,28,-1.5,Georgia,1.5
1255,401012303,2018,6,regular,2018-10-06,Ole Miss,SEC,70,Louisiana Monroe,Sun Belt,21,Ole Miss -23,-23.0,-49,26.0,23.0,49,-26.0,Ole Miss,26.0
449,401012304,2018,6,regular,2018-10-06,Mississippi State,SEC,23,Auburn,SEC,9,Auburn -3,3.0,-14,17.0,-3.0,14,-17.0,Mississippi State,17.0
1233,401012305,2018,6,regular,2018-10-06,South Carolina,SEC,37,Missouri,SEC,35,Missouri -1,1.0,-2,3.0,-1.0,2,-3.0,South Carolina,3.0
1209,401012306,2018,6,regular,2018-10-06,Texas A&M,SEC,20,Kentucky,SEC,14,Texas A&M -5.5,-5.5,-6,0.5,5.5,6,-0.5,Texas A&M,0.5
453,401012760,2018,6,regular,2018-10-06,UCLA,Pac-12,24,Washington,Pac-12,31,Washington -21,21.0,7,14.0,-21.0,-7,-14.0,UCLA,14.0
697,401012761,2018,6,regular,2018-10-06,Colorado,Pac-12,28,Arizona State,Pac-12,21,Colorado -2.5,-2.5,-7,4.5,2.5,7,-4.5,Colorado,4.5
2735,401012808,2018,6,regular,2018-10-06,Rutgers,Big Ten,17,Illinois,Big Ten,38,Illinois -4.5,4.5,21,-16.5,-4.5,-21,16.5,Illinois,16.5
1203,401012855,2018,6,regular,2018-10-06,Ohio State,Big Ten,49,Indiana,Big Ten,26,Ohio State -27,-27.0,-23,-4.0,27.0,23,4.0,Indiana,4.0
1247,401012866,2018,6,regular,2018-10-06,Minnesota,Big Ten,31,Iowa,Big Ten,48,Iowa -7,7.0,17,-10.0,-7.0,-17,10.0,Iowa,10.0
1213,401012876,2018,6,regular,2018-10-06,Michigan,Big Ten,42,Maryland,Big Ten,21,Michigan -17.5,-17.5,-21,3.5,17.5,21,-3.5,Michigan,3.5
1221,401012882,2018,6,regular,2018-10-06,Michigan State,Big Ten,19,Northwestern,Big Ten,29,Michigan State -10.5,-10.5,10,-20.5,10.5,-10,20.5,Northwestern,20.5
2573,401013031,2018,6,regular,2018-10-06,Baylor,Big 12,37,Kansas State,Big 12,34,Baylor -4,-4.0,-3,-1.0,4.0,3,1.0,Kansas State,1.0
1229,401013042,2018,6,regular,2018-10-06,Oklahoma State,Big 12,42,Iowa State,Big 12,48,Oklahoma State -10,-10.0,6,-16.0,10.0,-6,16.0,Iowa State,16.0
3367,401013051,2018,6,regular,2018-10-06,West Virginia,Big 12,38,Kansas,Big 12,22,West Virginia -27.5,-27.5,-16,-11.5,27.5,16,11.5,Kansas,11.5
445,401013067,2018,6,regular,2018-10-06,Oklahoma,Big 12,45,Texas,Big 12,48,Oklahoma -7,-7.0,3,-10.0,7.0,-3,10.0,Texas,10.0
1225,401013139,2018,6,regular,2018-10-06,NC State,ACC,28,Boston College,ACC,23,NC State -6.5,-6.5,-5,-1.5,6.5,5,1.5,Boston College,1.5
441,401013140,2018,6,regular,2018-10-06,Wake Forest,ACC,3,Clemson,ACC,63,Clemson -20.5,20.5,60,-39.5,-20.5,-60,39.5,Clemson,39.5
1217,401013141,2018,6,regular,2018-10-06,Miami,ACC,28,Florida State,ACC,27,Miami -14,-14.0,-1,-13.0,14.0,1,13.0,Florida State,13.0
1243,401013142,2018,6,regular,2018-10-06,Pittsburgh,ACC,44,Syracuse,ACC,37,Syracuse -3.5,3.5,-7,10.5,-3.5,7,-10.5,Pittsburgh,10.5
2785,401013339,2018,6,regular,2018-10-06,Wisconsin,Big Ten,41,Nebraska,Big Ten,24,Wisconsin -18,-18.0,-17,-1.0,18.0,17,1.0,Nebraska,1.0
3064,401013362,2018,6,regular,2018-10-06,UMass,FBS Independents,42,South Florida,American Athletic,58,South Florida -14,14.0,16,-2.0,-14.0,-16,2.0,South Florida,2.0
1263,401015008,2018,6,regular,2018-10-06,Florida Atlantic,Conference USA,52,Old Dominion,Conference USA,33,Florida Atlantic -13.5,-13.5,-19,5.5,13.5,19,-5.5,Florida Atlantic,5.5
3291,401015009,2018,6,regular,2018-10-06,Louisiana Tech,Conference USA,7,UAB,Conference USA,28,Louisiana Tech -7.5,-7.5,21,-28.5,7.5,-21,28.5,UAB,28.5
1271,401015011,2018,6,regular,2018-10-06,UTEP,Conference USA,24,North Texas,Conference USA,27,North Texas -26.5,26.5,3,23.5,-26.5,-3,-23.5,UTEP,23.5
1267,401015012,2018,6,regular,2018-10-06,Rice,Conference USA,3,UT San Antonio,Conference USA,20,Rice -1,-1.0,17,-18.0,1.0,-17,18.0,UT San Antonio,18.0
1195,401016407,2018,6,regular,2018-10-06,BYU,FBS Independents,20,Utah State,Mountain West,45,Utah State -1,1.0,25,-24.0,-1.0,-25,24.0,Utah State,24.0
2660,401019502,2018,6,regular,2018-10-06,Memphis,American Athletic,55,Connecticut,American Athletic,14,Memphis -36,-36.0,-41,5.0,36.0,41,-5.0,Memphis,5.0
1239,401019503,2018,6,regular,2018-10-06,Temple,American Athletic,49,East Carolina,American Athletic,6,Temple -10,-10.0,-43,33.0,10.0,43,-33.0,Temple,33.0
3561,401019504,2018,6,regular,2018-10-06,Air Force,Mountain West,35,Navy,American Athletic,7,Navy -2.5,2.5,-28,30.5,-2.5,28,-30.5,Air Force,30.5
711,401020751,2018,6,regular,2018-10-06,Toledo,Mid-American,52,Bowling Green,Mid-American,36,Toledo -22,-22.0,-16,-6.0,22.0,16,6.0,Bowling Green,6.0
703,401020753,2018,6,regular,2018-10-06,Western Michigan,Mid-American,27,Eastern Michigan,Mid-American,24,Western Michigan -4.5,-4.5,-3,-1.5,4.5,3,1.5,Eastern Michigan,1.5
707,401020754,2018,6,regular,2018-10-06,Ball State,Mid-American,16,Northern Illinois,Mid-American,24,Northern Illinois -3,3.0,8,-5.0,-3.0,-8,5.0,Northern Illinois,5.0
715,401020755,2018,6,regular,2018-10-06,Kent State,Mid-American,26,Ohio,Mid-American,27,Ohio -12,12.0,1,11.0,-12.0,-1,-11.0,Kent State,11.0
719,401020812,2018,6,regular,2018-10-06,Akron,Mid-American,17,Miami (OH),Mid-American,41,Akron -5,-5.0,24,-29.0,5.0,-24,29.0,Miami (OH),29.0
723,401021670,2018,6,regular,2018-10-06,Georgia Southern,Sun Belt,48,South Alabama,Sun Belt,13,Georgia Southern -12.5,-12.5,-35,22.5,12.5,35,-22.5,Georgia Southern,22.5
143,401021671,2018,6,regular,2018-10-06,Texas State,Sun Belt,27,Louisiana,Sun Belt,42,Louisiana -3,3.0,15,-12.0,-3.0,-15,12.0,Louisiana,12.0
1251,401022528,2018,6,regular,2018-10-06,Boise State,Mountain West,13,San Diego State,Mountain West,19,Boise State -13.5,-13.5,6,-19.5,13.5,-6,19.5,San Diego State,19.5
1259,401022530,2018,6,regular,2018-10-06,UNLV,Mountain West,14,New Mexico,Mountain West,50,UNLV -8,-8.0,36,-44.0,8.0,-36,44.0,New Mexico,44.0
1275,401012759,2018,6,regular,2018-10-07,Arizona,Pac-12,24,California,Pac-12,17,California -2,2.0,-7,9.0,-2.0,7,-9.0,Arizona,9.0
149,401012762,2018,6,regular,2018-10-07,Oregon State,Pac-12,37,Washington State,Pac-12,56,Washington State -18.5,18.5,19,-0.5,-18.5,-19,0.5,Washington State,0.5
2781,401012763,2018,6,regular,2018-10-07,Stanford,Pac-12,21,Utah,Pac-12,40,Stanford -4,-4.0,19,-23.0,4.0,-19,23.0,Utah,23.0
2823,401013143,2018,6,regular,2018-10-07,Virginia Tech,ACC,23,Notre Dame,FBS Independents,45,Notre Dame -6.5,6.5,22,-15.5,-6.5,-22,15.5,Notre Dame,15.5
1285,401022531,2018,6,regular,2018-10-07,Hawai'i,Mountain West,17,Wyoming,Mountain West,13,Wyoming -3.5,3.5,-4,7.5,-3.5,4,-7.5,Hawai'i,7.5
1281,401022532,2018,6,regular,2018-10-07,Nevada,Mountain West,3,Fresno State,Mountain West,21,Fresno State -16,16.0,18,-2.0,-16.0,-18,2.0,Fresno State,2.0
3184,401021672,2018,7,regular,2018-10-10,Arkansas State,Sun Belt,9,Appalachian State,Sun Belt,35,Appalachian State -10.5,10.5,26,-15.5,-10.5,-26,15.5,Appalachian State,15.5
488,401013076,2018,7,regular,2018-10-11,TCU,Big 12,14,Texas Tech,Big 12,17,TCU -7.5,-7.5,3,-10.5,7.5,-3,10.5,Texas Tech,10.5
153,401021673,2018,7,regular,2018-10-11,Texas State,Sun Belt,13,Georgia Southern,Sun Belt,15,Georgia Southern -17.5,17.5,2,15.5,-17.5,-2,-15.5,Texas State,15.5
1289,401019505,2018,7,regular,2018-10-12,Tulsa,American Athletic,24,South Florida,American Athletic,25,South Florida -9.5,9.5,1,8.5,-9.5,-1,-8.5,Tulsa,8.5
2956,401012307,2018,7,regular,2018-10-13,Alabama,SEC,39,Missouri,SEC,10,Alabama -28.5,-28.5,-29,0.5,28.5,29,-0.5,Alabama,0.5
3375,401012308,2018,7,regular,2018-10-13,Arkansas,SEC,33,Ole Miss,SEC,37,Ole Miss -6.5,6.5,4,2.5,-6.5,-4,-2.5,Arkansas,2.5
1329,401012309,2018,7,regular,2018-10-13,Auburn,SEC,24,Tennessee,SEC,30,Auburn -15.5,-15.5,6,-21.5,15.5,-6,21.5,Tennessee,21.5
1301,401012310,2018,7,regular,2018-10-13,LSU,SEC,36,Georgia,SEC,16,Georgia -7,7.0,-20,27.0,-7.0,20,-27.0,LSU,27.0
1333,401012311,2018,7,regular,2018-10-13,South Carolina,SEC,23,Texas A&M,SEC,26,Texas A&M -2.5,2.5,3,-0.5,-2.5,-3,0.5,Texas A&M,0.5
2707,401012312,2018,7,regular,2018-10-13,Vanderbilt,SEC,27,Florida,SEC,37,Florida -9.5,9.5,10,-0.5,-9.5,-10,0.5,Florida,0.5
1297,401012764,2018,7,regular,2018-10-13,Utah,Pac-12,42,Arizona,Pac-12,10,Utah -14,-14.0,-32,18.0,14.0,32,-18.0,Utah,18.0
1309,401012766,2018,7,regular,2018-10-13,Oregon,Pac-12,30,Washington,Pac-12,27,Washington -3.5,3.5,-3,6.5,-3.5,3,-6.5,Oregon,6.5
3258,401012767,2018,7,regular,2018-10-13,California,Pac-12,7,UCLA,Pac-12,30,California -7,-7.0,23,-30.0,7.0,-23,30.0,UCLA,30.0
2767,401012809,2018,7,regular,2018-10-13,Illinois,Big Ten,7,Purdue,Big Ten,46,Purdue -10.5,10.5,39,-28.5,-10.5,-39,28.5,Purdue,28.5
3392,401012825,2018,7,regular,2018-10-13,Maryland,Big Ten,34,Rutgers,Big Ten,7,Maryland -24,-24.0,-27,3.0,24.0,27,-3.0,Maryland,3.0
3255,401012856,2018,7,regular,2018-10-13,Indiana,Big Ten,16,Iowa,Big Ten,42,Iowa -3.5,3.5,26,-22.5,-3.5,-26,22.5,Iowa,22.5
1313,401012883,2018,7,regular,2018-10-13,Penn State,Big Ten,17,Michigan State,Big Ten,21,Penn State -13.5,-13.5,4,-17.5,13.5,-4,17.5,Michigan State,17.5
2889,401012893,2018,7,regular,2018-10-13,Michigan,Big Ten,38,Wisconsin,Big Ten,13,Michigan -10,-10.0,-25,15.0,10.0,25,-15.0,Michigan,15.0
1317,401013032,2018,7,regular,2018-10-13,Texas,Big 12,23,Baylor,Big 12,17,Texas -14,-14.0,-6,-8.0,14.0,6,8.0,Baylor,8.0
3371,401013043,2018,7,regular,2018-10-13,Iowa State,Big 12,30,West Virginia,Big 12,14,West Virginia -4.5,4.5,-16,20.5,-4.5,16,-20.5,Iowa State,20.5
1337,401013061,2018,7,regular,2018-10-13,Kansas State,Big 12,31,Oklahoma State,Big 12,12,Oklahoma State -9,9.0,-19,28.0,-9.0,19,-28.0,Kansas State,28.0
1349,401013144,2018,7,regular,2018-10-13,Boston College,ACC,38,Louisville,ACC,20,Boston College -12,-12.0,-18,6.0,12.0,18,-6.0,Boston College,6.0
1345,401013145,2018,7,regular,2018-10-13,Georgia Tech,ACC,14,Duke,ACC,28,Georgia Tech -2,-2.0,14,-16.0,2.0,-14,16.0,Duke,16.0
1321,401013146,2018,7,regular,2018-10-13,Virginia,ACC,16,Miami,ACC,13,Miami -7,7.0,-3,10.0,-7.0,3,-10.0,Virginia,10.0
1379,401013147,2018,7,regular,2018-10-13,North Carolina,ACC,19,Virginia Tech,ACC,22,Virginia Tech -6.5,6.5,3,3.5,-6.5,-3,-3.5,North Carolina,3.5
1305,401013148,2018,7,regular,2018-10-13,Notre Dame,FBS Independents,19,Pittsburgh,ACC,14,Notre Dame -21,-21.0,-5,-16.0,21.0,5,16.0,Pittsburgh,16.0
3319,401013331,2018,7,regular,2018-10-13,Ohio State,Big Ten,30,Minnesota,Big Ten,14,Ohio State -29.5,-29.5,-16,-13.5,29.5,16,13.5,Minnesota,13.5
1341,401013340,2018,7,regular,2018-10-13,Northwestern,Big Ten,34,Nebraska,Big Ten,31,Northwestern -3.5,-3.5,-3,-0.5,3.5,3,0.5,Nebraska,0.5
2827,401013452,2018,7,regular,2018-10-13,Liberty,FBS Independents,22,Troy,Sun Belt,16,Troy -11,11.0,-6,17.0,-11.0,6,-17.0,Liberty,17.0
1363,401015013,2018,7,regular,2018-10-13,Charlotte,Conference USA,40,Western Kentucky,Conference USA,14,Western Kentucky -9.5,9.5,-26,35.5,-9.5,26,-35.5,Charlotte,35.5
2577,401015014,2018,7,regular,2018-10-13,Florida International,Conference USA,24,Middle Tennessee,Conference USA,21,Florida International -2,-2.0,-3,1.0,2.0,3,-1.0,Florida International,1.0
1383,401015015,2018,7,regular,2018-10-13,UT San Antonio,Conference USA,3,Louisiana Tech,Conference USA,31,Louisiana Tech -12.5,12.5,28,-15.5,-12.5,-28,15.5,Louisiana Tech,15.5
1367,401015016,2018,7,regular,2018-10-13,Old Dominion,Conference USA,20,Marshall,Conference USA,42,Marshall -3.5,3.5,22,-18.5,-3.5,-22,18.5,Marshall,18.5
1357,401015017,2018,7,regular,2018-10-13,North Texas,Conference USA,30,Southern Mississippi,Conference USA,7,North Texas -7,-7.0,-23,16.0,7.0,23,-16.0,North Texas,16.0
1353,401015018,2018,7,regular,2018-10-13,Rice,Conference USA,0,UAB,Conference USA,42,UAB -17,17.0,42,-25.0,-17.0,-42,25.0,UAB,25.0
3025,401019507,2018,7,regular,2018-10-13,East Carolina,American Athletic,20,Houston,American Athletic,42,Houston -16,16.0,22,-6.0,-16.0,-22,6.0,Houston,6.0
1371,401019508,2018,7,regular,2018-10-13,Navy,American Athletic,17,Temple,American Athletic,24,Temple -6.5,6.5,7,-0.5,-6.5,-7,0.5,Temple,0.5
173,401020758,2018,7,regular,2018-10-13,Northern Illinois,Mid-American,24,Ohio,Mid-American,21,Northern Illinois -5.5,-5.5,-3,-2.5,5.5,3,2.5,Ohio,2.5
159,401020759,2018,7,regular,2018-10-13,Eastern Michigan,Mid-American,28,Toledo,Mid-American,26,Toledo -2,2.0,-2,4.0,-2.0,2,-4.0,Eastern Michigan,4.0
169,401020760,2018,7,regular,2018-10-13,Bowling Green,Mid-American,35,Western Michigan,Mid-American,42,Western Michigan -14.5,14.5,7,7.5,-14.5,-7,-7.5,Bowling Green,7.5
163,401020810,2018,7,regular,2018-10-13,Miami (OH),Mid-American,31,Kent State,Mid-American,6,Miami (OH) -11,-11.0,-25,14.0,11.0,25,-14.0,Miami (OH),14.0
179,401021674,2018,7,regular,2018-10-13,Coastal Carolina,Sun Belt,20,Louisiana Monroe,Sun Belt,45,Coastal Carolina -7,-7.0,25,-32.0,7.0,-25,32.0,Louisiana Monroe,32.0
400,401021675,2018,7,regular,2018-10-13,South Alabama,Sun Belt,45,Alabama State,SWAC,7,South Alabama -27.5,-27.5,-38,10.5,27.5,38,-10.5,South Alabama,10.5
1293,401022533,2018,7,regular,2018-10-13,San Diego State,Mountain West,21,Air Force,Mountain West,17,San Diego State -11,-11.0,-4,-7.0,11.0,4,7.0,Air Force,7.0
2789,401022535,2018,7,regular,2018-10-13,Colorado State,Mountain West,20,New Mexico,Mountain West,18,New Mexico -1,1.0,-2,3.0,-1.0,2,-3.0,Colorado State,3.0
1375,401022536,2018,7,regular,2018-10-13,Utah State,Mountain West,59,UNLV,Mountain West,28,Utah State -27,-27.0,-31,4.0,27.0,31,-4.0,Utah State,4.0
1325,401012765,2018,7,regular,2018-10-14,USC,Pac-12,31,Colorado,Pac-12,20,USC -7,-7.0,-11,4.0,7.0,11,-4.0,USC,4.0
183,401016408,2018,7,regular,2018-10-14,BYU,FBS Independents,49,Hawai'i,Mountain West,23,BYU -10.5,-10.5,-26,15.5,10.5,26,-15.5,BYU,15.5
1387,401022534,2018,7,regular,2018-10-14,Nevada,Mountain West,27,Boise State,Mountain West,31,Boise State -14,14.0,4,10.0,-14.0,-4,-10.0,Nevada,10.0
1391,401022537,2018,7,regular,2018-10-14,Fresno State,Mountain West,27,Wyoming,Mountain West,3,Fresno State -18,-18.0,-24,6.0,18.0,24,-6.0,Fresno State,6.0
1395,401021676,2018,8,regular,2018-10-18,Arkansas State,Sun Belt,51,Georgia State,Sun Belt,35,Arkansas State -13,-13.0,-16,3.0,13.0,16,-3.0,Arkansas State,3.0
1399,401012768,2018,8,regular,2018-10-19,Arizona State,Pac-12,13,Stanford,Pac-12,20,Stanford -2,2.0,7,-5.0,-2.0,-7,5.0,Stanford,5.0
1438,401012313,2018,8,regular,2018-10-20,Arkansas,SEC,23,Tulsa,American Athletic,0,Arkansas -6,-6.0,-23,17.0,6.0,23,-17.0,Arkansas,17.0
1427,401012314,2018,8,regular,2018-10-20,Kentucky,SEC,14,Vanderbilt,SEC,7,Kentucky -10.5,-10.5,-7,-3.5,10.5,7,3.5,Vanderbilt,3.5
1411,401012315,2018,8,regular,2018-10-20,LSU,SEC,19,Mississippi State,SEC,3,LSU -5.5,-5.5,-16,10.5,5.5,16,-10.5,LSU,10.5
1442,401012316,2018,8,regular,2018-10-20,Ole Miss,SEC,16,Auburn,SEC,31,Auburn -4.5,4.5,15,-10.5,-4.5,-15,10.5,Auburn,10.5
1485,401012317,2018,8,regular,2018-10-20,Missouri,SEC,65,Memphis,American Athletic,33,Missouri -9.5,-9.5,-32,22.5,9.5,32,-22.5,Missouri,22.5
2771,401012318,2018,8,regular,2018-10-20,Tennessee,SEC,21,Alabama,SEC,58,Alabama -29,29.0,37,-8.0,-29.0,-37,8.0,Alabama,8.0
2738,401012771,2018,8,regular,2018-10-20,Oregon State,Pac-12,7,California,Pac-12,49,California -6.5,6.5,42,-35.5,-6.5,-42,35.5,California,35.5
518,401012772,2018,8,regular,2018-10-20,Washington,Pac-12,27,Colorado,Pac-12,13,Washington -17,-17.0,-14,-3.0,17.0,14,3.0,Colorado,3.0
1423,401012773,2018,8,regular,2018-10-20,Washington State,Pac-12,34,Oregon,Pac-12,20,Washington State -3,-3.0,-14,11.0,3.0,14,-11.0,Washington State,11.0
2793,401012810,2018,8,regular,2018-10-20,Wisconsin,Big Ten,49,Illinois,Big Ten,20,Wisconsin -24,-24.0,-29,5.0,24.0,29,-5.0,Wisconsin,5.0
1446,401012846,2018,8,regular,2018-10-20,Rutgers,Big Ten,15,Northwestern,Big Ten,18,Northwestern -20.5,20.5,3,17.5,-20.5,-3,-17.5,Rutgers,17.5
2581,401012857,2018,8,regular,2018-10-20,Indiana,Big Ten,28,Penn State,Big Ten,33,Penn State -14,14.0,5,9.0,-14.0,-5,-9.0,Indiana,9.0
3029,401012867,2018,8,regular,2018-10-20,Iowa,Big Ten,23,Maryland,Big Ten,0,Iowa -9.5,-9.5,-23,13.5,9.5,23,-13.5,Iowa,13.5
1415,401012884,2018,8,regular,2018-10-20,Michigan State,Big Ten,7,Michigan,Big Ten,21,Michigan -7.5,7.5,14,-6.5,-7.5,-14,6.5,Michigan,6.5
1465,401013052,2018,8,regular,2018-10-20,Texas Tech,Big 12,48,Kansas,Big 12,16,Texas Tech -17.5,-17.5,-32,14.5,17.5,32,-14.5,Texas Tech,14.5
1419,401013068,2018,8,regular,2018-10-20,TCU,Big 12,27,Oklahoma,Big 12,52,Oklahoma -8,8.0,25,-17.0,-8.0,-25,17.0,Oklahoma,17.0
1407,401013149,2018,8,regular,2018-10-20,Clemson,ACC,41,NC State,ACC,7,Clemson -18.5,-18.5,-34,15.5,18.5,34,-15.5,Clemson,15.5
1458,401013150,2018,8,regular,2018-10-20,Duke,ACC,14,Virginia,ACC,28,Duke -6.5,-6.5,14,-20.5,6.5,-14,20.5,Virginia,20.5
1469,401013151,2018,8,regular,2018-10-20,Florida State,ACC,38,Wake Forest,ACC,17,Florida State -10.5,-10.5,-21,10.5,10.5,21,-10.5,Florida State,10.5
1454,401013152,2018,8,regular,2018-10-20,Syracuse,ACC,40,North Carolina,ACC,37,Syracuse -10,-10.0,-3,-7.0,10.0,3,7.0,North Carolina,7.0
1473,401013332,2018,8,regular,2018-10-20,Nebraska,Big Ten,53,Minnesota,Big Ten,28,Nebraska -5,-5.0,-25,20.0,5.0,25,-20.0,Nebraska,20.0
2775,401013348,2018,8,regular,2018-10-20,Purdue,Big Ten,49,Ohio State,Big Ten,20,Ohio State -12.5,12.5,-29,41.5,-12.5,29,-41.5,Purdue,41.5
203,401013363,2018,8,regular,2018-10-20,UMass,FBS Independents,13,Coastal Carolina,Sun Belt,24,UMass -2.5,-2.5,11,-13.5,2.5,-11,13.5,Coastal Carolina,13.5
1450,401013371,2018,8,regular,2018-10-20,Army,FBS Independents,31,Miami (OH),Mid-American,30,Army -6.5,-6.5,-1,-5.5,6.5,1,5.5,Miami (OH),5.5
215,401013443,2018,8,regular,2018-10-20,New Mexico State,FBS Independents,31,Georgia Southern,Sun Belt,48,Georgia Southern -9.5,9.5,17,-7.5,-9.5,-17,7.5,Georgia Southern,7.5
3187,401013453,2018,8,regular,2018-10-20,Liberty,FBS Independents,48,Idaho State,Big Sky,41,Liberty -7.5,-7.5,-7,-0.5,7.5,7,0.5,Idaho State,0.5
1462,401015019,2018,8,regular,2018-10-20,Middle Tennessee,Conference USA,21,Charlotte,Conference USA,13,Middle Tennessee -15.5,-15.5,-8,-7.5,15.5,8,7.5,Charlotte,7.5
2746,401015020,2018,8,regular,2018-10-20,Florida International,Conference USA,36,Rice,Conference USA,17,Florida International -23.5,-23.5,-19,-4.5,23.5,19,4.5,Rice,4.5
3122,401015021,2018,8,regular,2018-10-20,Marshall,Conference USA,31,Florida Atlantic,Conference USA,7,Florida Atlantic -2.5,2.5,-24,26.5,-2.5,24,-26.5,Marshall,26.5
2584,401015022,2018,8,regular,2018-10-20,Louisiana Tech,Conference USA,31,UTEP,Conference USA,24,Louisiana Tech -22,-22.0,-7,-15.0,22.0,7,15.0,UTEP,15.0
1493,401015023,2018,8,regular,2018-10-20,UAB,Conference USA,29,North Texas,Conference USA,21,UAB -1.5,-1.5,-8,6.5,1.5,8,-6.5,UAB,6.5
1497,401015024,2018,8,regular,2018-10-20,Western Kentucky,Conference USA,34,Old Dominion,Conference USA,37,Western Kentucky -4,-4.0,3,-7.0,4.0,-3,7.0,Old Dominion,7.0
1489,401015025,2018,8,regular,2018-10-20,Southern Mississippi,Conference USA,27,UT San Antonio,Conference USA,17,Southern Mississippi -15.5,-15.5,-10,-5.5,15.5,10,5.5,UT San Antonio,5.5
2711,401019509,2018,8,regular,2018-10-20,East Carolina,American Athletic,10,UCF,American Athletic,37,UCF -21.5,21.5,27,-5.5,-21.5,-27,5.5,UCF,5.5
1431,401019510,2018,8,regular,2018-10-20,Temple,American Athletic,24,Cincinnati,American Athletic,17,Temple -2.5,-2.5,-7,4.5,2.5,7,-4.5,Temple,4.5
1435,401019511,2018,8,regular,2018-10-20,South Florida,American Athletic,38,Connecticut,American Athletic,30,South Florida -31.5,-31.5,-8,-23.5,31.5,8,23.5,Connecticut,23.5
1477,401019512,2018,8,regular,2018-10-20,Navy,American Athletic,36,Houston,American Athletic,49,Houston -11.5,11.5,13,-1.5,-11.5,-13,1.5,Houston,1.5
1481,401019513,2018,8,regular,2018-10-20,Tulane,American Athletic,23,SMU,American Athletic,27,Tulane -7.5,-7.5,4,-11.5,7.5,-4,11.5,SMU,11.5
207,401020761,2018,8,regular,2018-10-20,Kent State,Mid-American,23,Akron,Mid-American,24,Akron -4.5,4.5,1,3.5,-4.5,-1,-3.5,Kent State,3.5
191,401020762,2018,8,regular,2018-10-20,Ohio,Mid-American,49,Bowling Green,Mid-American,14,Ohio -16.5,-16.5,-35,18.5,16.5,35,-18.5,Ohio,18.5
187,401020763,2018,8,regular,2018-10-20,Toledo,Mid-American,17,Buffalo,Mid-American,31,Toledo -3,-3.0,14,-17.0,3.0,-14,17.0,Buffalo,17.0
195,401020764,2018,8,regular,2018-10-20,Ball State,Mid-American,20,Eastern Michigan,Mid-American,42,Eastern Michigan -3,3.0,22,-19.0,-3.0,-22,19.0,Eastern Michigan,19.0
199,401020765,2018,8,regular,2018-10-20,Central Michigan,Mid-American,10,Western Michigan,Mid-American,35,Western Michigan -5,5.0,25,-20.0,-5.0,-25,20.0,Western Michigan,20.0
211,401021677,2018,8,regular,2018-10-20,Appalachian State,Sun Belt,27,Louisiana,Sun Belt,17,Appalachian State -25.5,-25.5,-10,-15.5,25.5,10,15.5,Louisiana,15.5
2742,401021678,2018,8,regular,2018-10-20,Louisiana Monroe,Sun Belt,20,Texas State,Sun Belt,14,Louisiana Monroe -10.5,-10.5,-6,-4.5,10.5,6,4.5,Texas State,4.5
1403,401022538,2018,8,regular,2018-10-20,Boise State,Mountain West,56,Colorado State,Mountain West,28,Boise State -23.5,-23.5,-28,4.5,23.5,28,-4.5,Boise State,4.5
2608,401022539,2018,8,regular,2018-10-20,UNLV,Mountain West,35,Air Force,Mountain West,41,Air Force -9.5,9.5,6,3.5,-9.5,-6,-3.5,UNLV,3.5
2636,401022540,2018,8,regular,2018-10-20,Wyoming,Mountain West,16,Utah State,Mountain West,24,Utah State -13.5,13.5,8,5.5,-13.5,-8,-5.5,Wyoming,5.5
2588,401022541,2018,8,regular,2018-10-20,New Mexico,Mountain West,7,Fresno State,Mountain West,38,Fresno State -14,14.0,31,-17.0,-14.0,-31,17.0,Fresno State,17.0
1505,401012769,2018,8,regular,2018-10-21,UCLA,Pac-12,31,Arizona,Pac-12,30,UCLA -10,-10.0,-1,-9.0,10.0,1,9.0,Arizona,9.0
