,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error
3667,401117860,2019,2,regular,2019-09-07,East Carolina,American Athletic,48.0,Gardner-Webb,Big South,9.0,East Carolina -31,-31.0,-39.0,8.0,31.0,39.0,-8.0,East Carolina,8.0
1881,401117862,2019,2,regular,2019-09-07,Memphis,American Athletic,55.0,Southern,SWAC,24.0,Memphis -41,-41.0,-31.0,-10.0,41.0,31.0,10.0,Southern,10.0
377,401119260,2019,2,regular,2019-09-07,Ball State,Mid-American,57.0,Fordham,Patriot,29.0,Ball State -29.5,-29.5,-28.0,-1.5,29.5,28.0,1.5,Fordham,1.5
378,401119262,2019,2,regular,2019-09-07,Miami (OH),Mid-American,48.0,Tennessee Tech,OVC,17.0,Miami (OH) -37.5,-37.5,-31.0,-6.5,37.5,31.0,6.5,Tennessee Tech,6.5
1885,401121936,2019,2,regular,2019-09-07,Georgia Southern,Sun Belt,26.0,Maine,CAA,18.0,Georgia Southern -8.5,-8.5,-8.0,-0.5,8.5,8.0,0.5,Maine,0.5
385,401121937,2019,2,regular,2019-09-07,Georgia State,Sun Belt,48.0,Furman,Southern,42.0,Georgia State -6,-6.0,-6.0,0.0,6.0,6.0,-0.0,Furman,0.0
386,401121938,2019,2,regular,2019-09-07,South Alabama,Sun Belt,37.0,Jackson State,SWAC,14.0,South Alabama -25,-25.0,-23.0,-2.0,25.0,23.0,2.0,Jackson State,2.0
1362,401112140,2019,2,regular,2019-09-08,Texas Tech,Big 12,38.0,UTEP,Conference USA,3.0,Texas Tech -35,-35.0,-35.0,0.0,35.0,35.0,-0.0,UTEP,0.0
2597,401112230,2019,2,regular,2019-09-08,Fresno State,Mountain West,35.0,Minnesota,Big Ten,38.0,Minnesota -3,3.0,3.0,0.0,-3.0,-3.0,-0.0,Minnesota,0.0
3389,401112443,2019,2,regular,2019-09-08,North Carolina,ACC,28.0,Miami,ACC,25.0,Miami -5,5.0,-3.0,8.0,-5.0,3.0,-8.0,North Carolina,8.0
1755,401114165,2019,2,regular,2019-09-08,Arizona,Pac-12,65.0,Northern Arizona,Big Sky,41.0,Arizona -28,-28.0,-24.0,-4.0,28.0,24.0,4.0,Northern Arizona,4.0
2462,401114175,2019,2,regular,2019-09-08,Washington,Pac-12,19.0,California,Pac-12,20.0,Washington -13.5,-13.5,1.0,-14.5,13.5,-1.0,14.5,California,14.5
1903,401114200,2019,2,regular,2019-09-08,Hawai'i,Mountain West,31.0,Oregon State,Pac-12,28.0,Hawai'i -7,-7.0,-3.0,-4.0,7.0,3.0,4.0,Oregon State,4.0
1973,401114207,2019,2,regular,2019-09-08,USC,Pac-12,45.0,Stanford,Pac-12,20.0,USC -3,-3.0,-25.0,22.0,3.0,25.0,-22.0,USC,22.0
2152,401117501,2019,2,regular,2019-09-08,San José State,Mountain West,16.0,Tulsa,American Athletic,34.0,Tulsa -6.5,6.5,18.0,-11.5,-6.5,-18.0,11.5,Tulsa,11.5
1752,401117502,2019,2,regular,2019-09-08,UNLV,Mountain West,17.0,Arkansas State,Sun Belt,43.0,UNLV -1,-1.0,26.0,-27.0,1.0,-26.0,27.0,Arkansas State,27.0
258,401117861,2019,2,regular,2019-09-08,Houston,American Athletic,37.0,Prairie View,SWAC,17.0,Houston -35,-35.0,-20.0,-15.0,35.0,20.0,15.0,Prairie View,15.0
3447,401112098,2019,3,regular,2019-09-13,Boston College,ACC,24.0,Kansas,Big 12,48.0,Boston College -20.5,-20.5,24.0,-44.5,20.5,-24.0,44.5,Kansas,44.5
2841,401112448,2019,3,regular,2019-09-13,Wake Forest,ACC,24.0,North Carolina,ACC,18.0,Wake Forest -3,-3.0,-6.0,3.0,3.0,6.0,-3.0,Wake Forest,3.0
3078,401110786,2019,3,regular,2019-09-14,Arkansas,SEC,55.0,Colorado State,Mountain West,34.0,Arkansas -10,-10.0,-21.0,11.0,10.0,21.0,-11.0,Arkansas,11.0
1525,401110787,2019,3,regular,2019-09-14,Auburn,SEC,55.0,Kent State,Mid-American,16.0,Auburn -35.5,-35.5,-39.0,3.5,35.5,39.0,-3.5,Auburn,3.5
3345,401110788,2019,3,regular,2019-09-14,Georgia,SEC,55.0,Arkansas State,Sun Belt,0.0,Georgia -33,-33.0,-55.0,22.0,33.0,55.0,-22.0,Georgia,22.0
3349,401110789,2019,3,regular,2019-09-14,Kentucky,SEC,21.0,Florida,SEC,29.0,Florida -9.5,9.5,8.0,1.5,-9.5,-8.0,-1.5,Kentucky,1.5
3740,401110790,2019,3,regular,2019-09-14,LSU,SEC,65.0,Northwestern State,Southland,14.0,LSU -51.5,-51.5,-51.0,-0.5,51.5,51.0,0.5,Northwestern State,0.5
225,401110791,2019,3,regular,2019-09-14,Ole Miss,SEC,40.0,Southeastern Louisiana,Southland,29.0,Ole Miss -30.5,-30.5,-11.0,-19.5,30.5,11.0,19.5,Southeastern Louisiana,19.5
3543,401110792,2019,3,regular,2019-09-14,Mississippi State,SEC,24.0,Kansas State,Big 12,31.0,Mississippi State -7,-7.0,7.0,-14.0,7.0,-7.0,14.0,Kansas State,14.0
1444,401110793,2019,3,regular,2019-09-14,Missouri,SEC,50.0,Southeast Missouri State,OVC,0.0,Missouri -34,-34.0,-50.0,16.0,34.0,50.0,-16.0,Missouri,16.0
2845,401110794,2019,3,regular,2019-09-14,South Carolina,SEC,23.0,Alabama,SEC,47.0,Alabama -26.5,26.5,24.0,2.5,-26.5,-24.0,-2.5,South Carolina,2.5
224,401110795,2019,3,regular,2019-09-14,Tennessee,SEC,45.0,Chattanooga,Southern,0.0,Tennessee -30.5,-30.5,-45.0,14.5,30.5,45.0,-14.5,Tennessee,14.5
1733,401110796,2019,3,regular,2019-09-14,Texas A&M,SEC,62.0,Lamar,Southland,3.0,Texas A&M -45,-45.0,-59.0,14.0,45.0,59.0,-14.0,Texas A&M,14.0
3451,401112086,2019,3,regular,2019-09-14,Iowa State,Big 12,17.0,Iowa,Big Ten,18.0,Iowa -1.5,1.5,1.0,0.5,-1.5,-1.0,-0.5,Iowa State,0.5
1498,401112124,2019,3,regular,2019-09-14,Tulsa,American Athletic,21.0,Oklahoma State,Big 12,40.0,Oklahoma State -14,14.0,19.0,-5.0,-14.0,-19.0,5.0,Oklahoma State,5.0
3713,401112130,2019,3,regular,2019-09-14,Purdue,Big Ten,13.0,TCU,Big 12,34.0,TCU -3,3.0,21.0,-18.0,-3.0,-21.0,18.0,TCU,18.0
1298,401112144,2019,3,regular,2019-09-14,West Virginia,Big 12,44.0,NC State,ACC,27.0,NC State -7,7.0,-17.0,24.0,-7.0,17.0,-24.0,West Virginia,24.0
1366,401112147,2019,3,regular,2019-09-14,Illinois,Big Ten,31.0,Eastern Michigan,Mid-American,34.0,Illinois -7.5,-7.5,3.0,-10.5,7.5,-3.0,10.5,Eastern Michigan,10.5
1981,401112159,2019,3,regular,2019-09-14,Indiana,Big Ten,10.0,Ohio State,Big Ten,51.0,Ohio State -17.5,17.5,41.0,-23.5,-17.5,-41.0,23.5,Ohio State,23.5
2917,401112203,2019,3,regular,2019-09-14,Temple,American Athletic,20.0,Maryland,Big Ten,17.0,Maryland -5,5.0,-3.0,8.0,-5.0,3.0,-8.0,Temple,8.0
2633,401112214,2019,3,regular,2019-09-14,Michigan State,Big Ten,7.0,Arizona State,Pac-12,10.0,Michigan State -15.5,-15.5,3.0,-18.5,15.5,-3.0,18.5,Arizona State,18.5
3397,401112231,2019,3,regular,2019-09-14,Minnesota,Big Ten,35.0,Georgia Southern,Sun Belt,32.0,Minnesota -16.5,-16.5,-3.0,-13.5,16.5,3.0,13.5,Georgia Southern,13.5
1302,401112246,2019,3,regular,2019-09-14,Northwestern,Big Ten,30.0,UNLV,Mountain West,14.0,Northwestern -18.5,-18.5,-16.0,-2.5,18.5,16.0,2.5,UNLV,2.5
313,401112259,2019,3,regular,2019-09-14,Penn State,Big Ten,17.0,Pittsburgh,ACC,10.0,Penn State -17,-17.0,-7.0,-10.0,17.0,7.0,10.0,Pittsburgh,10.0
799,401112449,2019,3,regular,2019-09-14,Syracuse,ACC,6.0,Clemson,ACC,41.0,Clemson -28,28.0,35.0,-7.0,-28.0,-35.0,7.0,Clemson,7.0
2431,401112450,2019,3,regular,2019-09-14,Middle Tennessee,Conference USA,18.0,Duke,ACC,41.0,Duke -6.5,6.5,23.0,-16.5,-6.5,-23.0,16.5,Duke,16.5
1414,401112451,2019,3,regular,2019-09-14,Virginia,ACC,31.0,Florida State,ACC,24.0,Virginia -7,-7.0,-7.0,0.0,7.0,7.0,-0.0,Florida State,0.0
3717,401112452,2019,3,regular,2019-09-14,Georgia Tech,ACC,24.0,The Citadel,Southern,27.0,Georgia Tech -25.5,-25.5,3.0,-28.5,25.5,-3.0,28.5,The Citadel,28.5
1907,401112453,2019,3,regular,2019-09-14,Western Kentucky,Conference USA,21.0,Louisville,ACC,38.0,Louisville -10.5,10.5,17.0,-6.5,-10.5,-17.0,6.5,Louisville,6.5
2155,401112454,2019,3,regular,2019-09-14,Miami,ACC,63.0,Bethune-Cookman,MEAC,0.0,Miami -41.5,-41.5,-63.0,21.5,41.5,63.0,-21.5,Miami,21.5
3176,401112455,2019,3,regular,2019-09-14,Virginia Tech,ACC,24.0,Furman,Southern,17.0,Virginia Tech -24,-24.0,-7.0,-17.0,24.0,7.0,17.0,Furman,17.0
3082,401114176,2019,3,regular,2019-09-14,California,Pac-12,23.0,North Texas,Conference USA,17.0,California -14,-14.0,-6.0,-8.0,14.0,6.0,8.0,North Texas,8.0
3353,401114185,2019,3,regular,2019-09-14,Colorado,Pac-12,23.0,Air Force,Mountain West,30.0,Colorado -3,-3.0,7.0,-10.0,3.0,-7.0,10.0,Air Force,10.0
391,401114201,2019,3,regular,2019-09-14,Oregon State,Pac-12,45.0,Cal Poly,Big Sky,7.0,Oregon State -16.5,-16.5,-38.0,21.5,16.5,38.0,-21.5,Oregon State,21.5
2772,401114208,2019,3,regular,2019-09-14,UCF,American Athletic,45.0,Stanford,Pac-12,27.0,UCF -10,-10.0,-18.0,8.0,10.0,18.0,-8.0,UCF,8.0
1410,401114219,2019,3,regular,2019-09-14,BYU,FBS Independents,30.0,USC,Pac-12,27.0,USC -4.5,4.5,-3.0,7.5,-4.5,3.0,-7.5,BYU,7.5
222,401114225,2019,3,regular,2019-09-14,Utah,Pac-12,31.0,Idaho State,Big Sky,0.0,Utah -37.5,-37.5,-31.0,-6.5,37.5,31.0,6.5,Idaho State,6.5
3393,401114230,2019,3,regular,2019-09-14,Houston,American Athletic,24.0,Washington State,Pac-12,31.0,Washington State -9,9.0,7.0,2.0,-9.0,-7.0,-2.0,Houston,2.0
3074,401114234,2019,3,regular,2019-09-14,Washington,Pac-12,52.0,Hawai'i,Mountain West,20.0,Washington -21.5,-21.5,-32.0,10.5,21.5,32.0,-10.5,Washington,10.5
1307,401114255,2019,3,regular,2019-09-14,Charlotte,Conference USA,52.0,UMass,FBS Independents,17.0,Charlotte -21,-21.0,-35.0,14.0,21.0,35.0,-14.0,Charlotte,14.0
248,401114256,2019,3,regular,2019-09-14,Florida International,Conference USA,30.0,New Hampshire,CAA,17.0,Florida International -13.5,-13.5,-13.0,-0.5,13.5,13.0,0.5,New Hampshire,0.5
260,401114257,2019,3,regular,2019-09-14,Ball State,Mid-American,31.0,Florida Atlantic,Conference USA,41.0,Florida Atlantic -2.5,2.5,10.0,-7.5,-2.5,-10.0,7.5,Florida Atlantic,7.5
393,401114258,2019,3,regular,2019-09-14,Bowling Green,Mid-American,7.0,Louisiana Tech,Conference USA,35.0,Louisiana Tech -13,13.0,28.0,-15.0,-13.0,-28.0,15.0,Louisiana Tech,15.0
3217,401114259,2019,3,regular,2019-09-14,Marshall,Conference USA,33.0,Ohio,Mid-American,31.0,Marshall -4.5,-4.5,-2.0,-2.5,4.5,2.0,2.5,Ohio,2.5
1418,401114260,2019,3,regular,2019-09-14,Troy,Sun Belt,42.0,Southern Mississippi,Conference USA,47.0,Troy -3,-3.0,5.0,-8.0,3.0,-5.0,8.0,Southern Mississippi,8.0
1529,401114261,2019,3,regular,2019-09-14,UT San Antonio,Conference USA,13.0,Army,FBS Independents,31.0,Army -17,17.0,18.0,-1.0,-17.0,-18.0,1.0,Army,1.0
3252,401114336,2019,3,regular,2019-09-14,Notre Dame,FBS Independents,66.0,New Mexico,Mountain West,14.0,Notre Dame -35,-35.0,-52.0,17.0,35.0,52.0,-17.0,Notre Dame,17.0
397,401114348,2019,3,regular,2019-09-14,Liberty,FBS Independents,35.0,Buffalo,Mid-American,17.0,Buffalo -5.5,5.5,-18.0,23.5,-5.5,18.0,-23.5,Liberty,23.5
226,401117505,2019,3,regular,2019-09-14,Nevada,Mountain West,19.0,Weber State,Big Sky,13.0,Nevada -7.5,-7.5,-6.0,-1.5,7.5,6.0,1.5,Weber State,1.5
2809,401117863,2019,3,regular,2019-09-14,Cincinnati,American Athletic,35.0,Miami (OH),Mid-American,13.0,Cincinnati -17,-17.0,-22.0,5.0,17.0,22.0,-5.0,Cincinnati,5.0
2107,401117864,2019,3,regular,2019-09-14,Navy,American Athletic,42.0,East Carolina,American Athletic,10.0,Navy -7.5,-7.5,-32.0,24.5,7.5,32.0,-24.5,Navy,24.5
1722,401117865,2019,3,regular,2019-09-14,South Alabama,Sun Belt,6.0,Memphis,American Athletic,42.0,Memphis -20.5,20.5,36.0,-15.5,-20.5,-36.0,15.5,Memphis,15.5
3741,401117866,2019,3,regular,2019-09-14,South Florida,American Athletic,55.0,South Carolina State,MEAC,16.0,South Florida -25,-25.0,-39.0,14.0,25.0,39.0,-14.0,South Florida,14.0
1350,401117867,2019,3,regular,2019-09-14,SMU,American Athletic,47.0,Texas State,Sun Belt,17.0,SMU -17.5,-17.5,-30.0,12.5,17.5,30.0,-12.5,SMU,12.5
388,401119263,2019,3,regular,2019-09-14,Central Michigan,Mid-American,45.0,Akron,Mid-American,24.0,Central Michigan -2.5,-2.5,-21.0,18.5,2.5,21.0,-18.5,Central Michigan,18.5
401,401119264,2019,3,regular,2019-09-14,Western Michigan,Mid-American,57.0,Georgia State,Sun Belt,10.0,Western Michigan -9,-9.0,-47.0,38.0,9.0,47.0,-38.0,Western Michigan,38.0
3112,401119265,2019,3,regular,2019-09-14,Toledo,Mid-American,45.0,Murray State,OVC,0.0,Toledo -36.5,-36.5,-45.0,8.5,36.5,45.0,-8.5,Toledo,8.5
263,401121939,2019,3,regular,2019-09-14,Coastal Carolina,Sun Belt,46.0,Norfolk State,MEAC,7.0,Coastal Carolina -25.5,-25.5,-39.0,13.5,25.5,39.0,-13.5,Coastal Carolina,13.5
404,401121940,2019,3,regular,2019-09-14,Louisiana,Sun Belt,77.0,Texas Southern,SWAC,6.0,Louisiana -47,-47.0,-71.0,24.0,47.0,71.0,-24.0,Louisiana,24.0
2082,401112116,2019,3,regular,2019-09-15,UCLA,Pac-12,14.0,Oklahoma,Big 12,48.0,Oklahoma -23.5,23.5,34.0,-10.5,-23.5,-34.0,10.5,Oklahoma,10.5
2103,401112136,2019,3,regular,2019-09-15,Rice,Conference USA,13.0,Texas,Big 12,48.0,Texas -32.5,32.5,35.0,-2.5,-32.5,-35.0,2.5,Texas,2.5
2488,401112141,2019,3,regular,2019-09-15,Arizona,Pac-12,28.0,Texas Tech,Big 12,14.0,Texas Tech -2,2.0,-14.0,16.0,-2.0,14.0,-16.0,Arizona,16.0
2536,401112240,2019,3,regular,2019-09-15,Nebraska,Big Ten,44.0,Northern Illinois,Mid-American,8.0,Nebraska -14,-14.0,-36.0,22.0,14.0,36.0,-22.0,Nebraska,22.0
3716,401114194,2019,3,regular,2019-09-15,Oregon,Pac-12,35.0,Montana,Big Sky,3.0,Oregon -38.5,-38.5,-32.0,-6.5,38.5,32.0,6.5,Montana,6.5
2289,401114339,2019,3,regular,2019-09-15,New Mexico State,FBS Independents,10.0,San Diego State,Mountain West,31.0,San Diego State -16.5,16.5,21.0,-4.5,-16.5,-21.0,4.5,San Diego State,4.5
223,401117503,2019,3,regular,2019-09-15,Boise State,Mountain West,45.0,Portland State,Big Sky,10.0,Boise State -32.5,-32.5,-35.0,2.5,32.5,35.0,-2.5,Boise State,2.5
227,401117868,2019,3,regular,2019-09-15,Tulane,American Athletic,58.0,Missouri State,MVFC,6.0,Tulane -31.5,-31.5,-52.0,20.5,31.5,52.0,-20.5,Tulane,20.5
3822,401117869,2019,4,regular,2019-09-20,Tulane,American Athletic,38.0,Houston,American Athletic,31.0,Tulane -4,-4.0,-7.0,3.0,4.0,7.0,-3.0,Tulane,3.0
3818,401110797,2019,4,regular,2019-09-21,Alabama,SEC,49.0,Southern Mississippi,Conference USA,7.0,Alabama -38,-38.0,-42.0,4.0,38.0,42.0,-4.0,Alabama,4.0
3496,401110798,2019,4,regular,2019-09-21,Arkansas,SEC,24.0,San José State,Mountain West,31.0,Arkansas -20,-20.0,7.0,-27.0,20.0,-7.0,27.0,San José State,27.0
1294,401110799,2019,4,regular,2019-09-21,Florida,SEC,34.0,Tennessee,SEC,3.0,Florida -13.5,-13.5,-31.0,17.5,13.5,31.0,-17.5,Florida,17.5
3651,401110801,2019,4,regular,2019-09-21,Ole Miss,SEC,20.0,California,Pac-12,28.0,Ole Miss -3,-3.0,8.0,-11.0,3.0,-8.0,11.0,California,11.0
3463,401110802,2019,4,regular,2019-09-21,Mississippi State,SEC,28.0,Kentucky,SEC,13.0,Mississippi State -6,-6.0,-15.0,9.0,6.0,15.0,-9.0,Mississippi State,9.0
1718,401110803,2019,4,regular,2019-09-21,Missouri,SEC,34.0,South Carolina,SEC,14.0,Missouri -9.5,-9.5,-20.0,10.5,9.5,20.0,-10.5,Missouri,10.5
1714,401110804,2019,4,regular,2019-09-21,Texas A&M,SEC,20.0,Auburn,SEC,28.0,Texas A&M -4,-4.0,8.0,-12.0,4.0,-8.0,12.0,Auburn,12.0
2977,401110805,2019,4,regular,2019-09-21,Vanderbilt,SEC,38.0,LSU,SEC,66.0,LSU -24,24.0,28.0,-4.0,-24.0,-28.0,4.0,LSU,4.0
3293,401112075,2019,4,regular,2019-09-21,Rice,Conference USA,13.0,Baylor,Big 12,21.0,Baylor -27,27.0,8.0,19.0,-27.0,-8.0,-19.0,Rice,19.0
2204,401112087,2019,4,regular,2019-09-21,Iowa State,Big 12,72.0,Louisiana Monroe,Sun Belt,20.0,Iowa State -17.5,-17.5,-52.0,34.5,17.5,52.0,-34.5,Iowa State,34.5
1899,401112099,2019,4,regular,2019-09-21,Kansas,Big 12,24.0,West Virginia,Big 12,29.0,West Virginia -4.5,4.5,5.0,-0.5,-4.5,-5.0,0.5,West Virginia,0.5
1957,401112125,2019,4,regular,2019-09-21,Texas,Big 12,36.0,Oklahoma State,Big 12,30.0,Texas -7,-7.0,-6.0,-1.0,7.0,6.0,1.0,Oklahoma State,1.0
2801,401112131,2019,4,regular,2019-09-21,TCU,Big 12,38.0,SMU,American Athletic,41.0,TCU -7.5,-7.5,3.0,-10.5,7.5,-3.0,10.5,SMU,10.5
3032,401112160,2019,4,regular,2019-09-21,Indiana,Big Ten,38.0,Connecticut,American Athletic,3.0,Indiana -27,-27.0,-35.0,8.0,27.0,35.0,-8.0,Indiana,8.0
2833,401112215,2019,4,regular,2019-09-21,Northwestern,Big Ten,10.0,Michigan State,Big Ten,31.0,Michigan State -7.5,7.5,21.0,-13.5,-7.5,-21.0,13.5,Michigan State,13.5
3806,401112224,2019,4,regular,2019-09-21,Wisconsin,Big Ten,35.0,Michigan,Big Ten,14.0,Wisconsin -3,-3.0,-21.0,18.0,3.0,21.0,-18.0,Wisconsin,18.0
3066,401112253,2019,4,regular,2019-09-21,Ohio State,Big Ten,76.0,Miami (OH),Mid-American,5.0,Ohio State -38.5,-38.5,-71.0,32.5,38.5,71.0,-32.5,Ohio State,32.5
2532,401112265,2019,4,regular,2019-09-21,Rutgers,Big Ten,16.0,Boston College,ACC,30.0,Boston College -7.5,7.5,14.0,-6.5,-7.5,-14.0,6.5,Boston College,6.5
3763,401112456,2019,4,regular,2019-09-21,Clemson,ACC,52.0,Charlotte,Conference USA,10.0,Clemson -41.5,-41.5,-42.0,0.5,41.5,42.0,-0.5,Clemson,0.5
3802,401112457,2019,4,regular,2019-09-21,Florida State,ACC,35.0,Louisville,ACC,24.0,Florida State -6.5,-6.5,-11.0,4.5,6.5,11.0,-4.5,Florida State,4.5
3669,401112458,2019,4,regular,2019-09-21,Miami,ACC,17.0,Central Michigan,Mid-American,12.0,Miami -30.5,-30.5,-5.0,-25.5,30.5,5.0,25.5,Central Michigan,25.5
869,401112459,2019,4,regular,2019-09-21,North Carolina,ACC,31.0,Appalachian State,Sun Belt,34.0,North Carolina -2.5,-2.5,3.0,-5.5,2.5,-3.0,5.5,Appalachian State,5.5
3492,401112460,2019,4,regular,2019-09-21,NC State,ACC,34.0,Ball State,Mid-American,23.0,NC State -19,-19.0,-11.0,-8.0,19.0,11.0,8.0,Ball State,8.0
3539,401112461,2019,4,regular,2019-09-21,Pittsburgh,ACC,35.0,UCF,American Athletic,34.0,UCF -10,10.0,-1.0,11.0,-10.0,1.0,-11.0,Pittsburgh,11.0
3793,401112462,2019,4,regular,2019-09-21,Syracuse,ACC,52.0,Western Michigan,Mid-American,33.0,Syracuse -3.5,-3.5,-19.0,15.5,3.5,19.0,-15.5,Syracuse,15.5
1358,401112463,2019,4,regular,2019-09-21,Virginia,ACC,28.0,Old Dominion,Conference USA,17.0,Virginia -27,-27.0,-11.0,-16.0,27.0,11.0,16.0,Old Dominion,16.0
1261,401112464,2019,4,regular,2019-09-21,Wake Forest,ACC,49.0,Elon,CAA,7.0,Wake Forest -29.5,-29.5,-42.0,12.5,29.5,42.0,-12.5,Wake Forest,12.5
3016,401114195,2019,4,regular,2019-09-21,Stanford,Pac-12,6.0,Oregon,Pac-12,21.0,Oregon -12.5,12.5,15.0,-2.5,-12.5,-15.0,2.5,Oregon,2.5
3248,401114220,2019,4,regular,2019-09-21,USC,Pac-12,30.0,Utah,Pac-12,23.0,Utah -3.5,3.5,-7.0,10.5,-3.5,7.0,-10.5,USC,10.5
1961,401114235,2019,4,regular,2019-09-21,BYU,FBS Independents,19.0,Washington,Pac-12,45.0,Washington -6.5,6.5,26.0,-19.5,-6.5,-26.0,19.5,Washington,19.5
3733,401114262,2019,4,regular,2019-09-21,Louisiana Tech,Conference USA,43.0,Florida International,Conference USA,31.0,Louisiana Tech -7,-7.0,-12.0,5.0,7.0,12.0,-5.0,Louisiana Tech,5.0
1262,401114263,2019,4,regular,2019-09-21,Florida Atlantic,Conference USA,42.0,Wagner,NEC,7.0,Florida Atlantic -37.5,-37.5,-35.0,-2.5,37.5,35.0,2.5,Wagner,2.5
3769,401114264,2019,4,regular,2019-09-21,North Texas,Conference USA,45.0,UT San Antonio,Conference USA,3.0,North Texas -17.5,-17.5,-42.0,24.5,17.5,42.0,-24.5,North Texas,24.5
3664,401114265,2019,4,regular,2019-09-21,UAB,Conference USA,35.0,South Alabama,Sun Belt,3.0,UAB -12,-12.0,-32.0,20.0,12.0,32.0,-20.0,UAB,20.0
3722,401114327,2019,4,regular,2019-09-21,Army,FBS Independents,52.0,Morgan State,MEAC,21.0,Army -45.5,-45.5,-31.0,-14.5,45.5,31.0,14.5,Morgan State,14.5
3789,401114340,2019,4,regular,2019-09-21,New Mexico,Mountain West,55.0,New Mexico State,FBS Independents,52.0,New Mexico -4,-4.0,-3.0,-1.0,4.0,3.0,1.0,New Mexico State,1.0
299,401114349,2019,4,regular,2019-09-21,Liberty,FBS Independents,62.0,Hampton,Big South,27.0,Liberty -25.5,-25.5,-35.0,9.5,25.5,35.0,-9.5,Liberty,9.5
283,401114355,2019,4,regular,2019-09-21,UMass,FBS Independents,28.0,Coastal Carolina,Sun Belt,62.0,Coastal Carolina -17,17.0,34.0,-17.0,-17.0,-34.0,17.0,Coastal Carolina,17.0
1263,401116697,2019,4,regular,2019-09-21,East Carolina,American Athletic,19.0,William & Mary,CAA,7.0,East Carolina -14,-14.0,-12.0,-2.0,14.0,12.0,2.0,William & Mary,2.0
1354,401117506,2019,4,regular,2019-09-21,Boise State,Mountain West,30.0,Air Force,Mountain West,19.0,Boise State -7.5,-7.5,-11.0,3.5,7.5,11.0,-3.5,Boise State,3.5
3244,401117509,2019,4,regular,2019-09-21,Tulsa,American Athletic,24.0,Wyoming,Mountain West,21.0,Tulsa -5,-5.0,-3.0,-2.0,5.0,3.0,2.0,Wyoming,2.0
291,401117870,2019,4,regular,2019-09-21,Buffalo,Mid-American,38.0,Temple,American Athletic,22.0,Temple -14,14.0,-16.0,30.0,-14.0,16.0,-30.0,Buffalo,30.0
295,401119266,2019,4,regular,2019-09-21,Kent State,Mid-American,62.0,Bowling Green,Mid-American,20.0,Kent State -12,-12.0,-42.0,30.0,12.0,42.0,-30.0,Kent State,30.0
298,401119267,2019,4,regular,2019-09-21,Eastern Michigan,Mid-American,34.0,Central Connecticut,NEC,29.0,Eastern Michigan -32.5,-32.5,-5.0,-27.5,32.5,5.0,27.5,Central Connecticut,27.5
287,401119268,2019,4,regular,2019-09-21,Ohio,Mid-American,25.0,Louisiana,Sun Belt,45.0,Ohio -3,-3.0,20.0,-23.0,3.0,-20.0,23.0,Louisiana,23.0
1612,401119269,2019,4,regular,2019-09-21,Akron,Mid-American,7.0,Troy,Sun Belt,35.0,Troy -19,19.0,28.0,-9.0,-19.0,-28.0,9.0,Troy,9.0
232,401121941,2019,4,regular,2019-09-21,Arkansas State,Sun Belt,41.0,Southern Illinois,MVFC,28.0,Arkansas State -23,-23.0,-13.0,-10.0,23.0,13.0,10.0,Southern Illinois,10.0
3826,401121942,2019,4,regular,2019-09-21,Texas State,Sun Belt,37.0,Georgia State,Sun Belt,34.0,Texas State -3,-3.0,-3.0,0.0,3.0,3.0,-0.0,Georgia State,0.0
3781,401110800,2019,4,regular,2019-09-22,Georgia,SEC,23.0,Notre Dame,FBS Independents,17.0,Georgia -16,-16.0,-6.0,-10.0,16.0,6.0,10.0,Notre Dame,10.0
3070,401112148,2019,4,regular,2019-09-22,Illinois,Big Ten,38.0,Nebraska,Big Ten,42.0,Nebraska -13,13.0,4.0,9.0,-13.0,-4.0,-9.0,Illinois,9.0
1604,401114155,2019,4,regular,2019-09-22,Arizona State,Pac-12,31.0,Colorado,Pac-12,34.0,Arizona State -8,-8.0,3.0,-11.0,8.0,-3.0,11.0,Colorado,11.0
2480,401114215,2019,4,regular,2019-09-22,Washington State,Pac-12,63.0,UCLA,Pac-12,67.0,Washington State -18.5,-18.5,4.0,-22.5,18.5,-4.0,22.5,UCLA,22.5
1726,401114266,2019,4,regular,2019-09-22,UTEP,Conference USA,21.0,Nevada,Mountain West,37.0,Nevada -13.5,13.5,16.0,-2.5,-13.5,-16.0,2.5,Nevada,2.5
2629,401117507,2019,4,regular,2019-09-22,Colorado State,Mountain West,35.0,Toledo,Mid-American,41.0,Toledo -6.5,6.5,6.0,0.5,-6.5,-6.0,-0.5,Colorado State,0.5
1406,401117508,2019,4,regular,2019-09-22,San Diego State,Mountain West,17.0,Utah State,Mountain West,23.0,Utah State -4,4.0,6.0,-2.0,-4.0,-6.0,2.0,Utah State,2.0
1264,401117510,2019,4,regular,2019-09-22,Fresno State,Mountain West,34.0,Sacramento State,Big Sky,20.0,Fresno State -24.5,-24.5,-14.0,-10.5,24.5,14.0,10.5,Sacramento State,10.5
1265,401117511,2019,4,regular,2019-09-22,Hawai'i,Mountain West,35.0,Central Arkansas,Southland,16.0,Hawai'i -16.5,-16.5,-19.0,2.5,16.5,19.0,-2.5,Hawai'i,2.5
